player_id,role_clean,shortName,learned_role_score
21275,Defender,A. Granqvist,13.775272474582554
25878,Defender,T. Heurtaux,13.772988099304182
65254,Defender,K. Wimmer,13.772100181224022
394,Defender,B. Nuytinck,13.765870675944957
8245,Defender,P. Jagielka,13.76223224547118
3433,Defender,D. God\u00edn,13.761455814112253
275121,Defender,J. Torunarigha,13.759903573918637
20638,Defender,D. Dainelli,13.75726580369411
25854,Defender,K. Zouma,13.755962953590641
55979,Defender,M. J\u00f8rgensen,13.751392936141523
20519,Defender,A. Ranocchia,13.745958113920526
256998,Defender,E. Bailly,13.742991942110606
44510,Defender,Vitor Hugo,13.741063657735024
393247,Defender,I. Konat\u00e9,13.740481939728113
41363,Defender,Gabriel,13.740099579796686
26332,Defender,P. Baysse,13.739583874197432
208694,Defender,Rodrigo Ely,13.738069634494337
25993,Defender,Hilton,13.737410018270497
4358,Defender,Laguardia,13.73589470035471
21639,Defender,L. Ceppitelli,13.732681111451605
25423,Defender,M. Bi\u0161evac,13.729074071671894
21528,Defender,F. Ceccherini,13.728821241781787
125286,Defender,G. Gonz\u00e1lez,13.727996691506135
21164,Defender,F. Fern\u00e1ndez,13.725955182781117
28314,Defender,C. H\u00e9relle,13.72593465447471
339964,Defender,Y. Salmier,13.723740008227862
29474,Defender,R. Thomas,13.721808191091448
55983,Defender,R. Sigur\u00f0sson,13.720344211839878
3885,Defender,L. Cabrera,13.720154917575817
15771,Defender,S. Langkamp,13.7191979806885
14689,Defender,Naldo,13.71915260420855
3466,Defender,Alexis,13.717719098406068
227894,Defender,J. Gim\u00e9nez,13.714042511231586
20636,Defender,M. Andreolli,13.713793629213615
7302,Defender,Albentosa,13.7124148304633
255732,Defender,P. Lienhart,13.710775018571724
4065,Defender,J. Murillo,13.703541768232258
5472,Defender,Luis Hern\u00e1ndez,13.703221557200878
25883,Defender,J. Sorbon,13.700985222384329
20776,Defender,L. Rossettini,13.698760991814224
99410,Defender,M. Kami\u0144ski,13.697600678627646
18974,Defender,J. Brooks,13.697258561619757
424241,Defender,N. Milenkovi\u0107,13.697100855975643
22677,Defender,G. Angella,13.692128737107742
20393,Defender,D. Bonera,13.691574133944316
213124,Defender,Chema,13.690012587449985
3695,Defender,\u00c1lvaro Gonz\u00e1lez,13.689025582024916
25392,Defender,B. Kon\u00e9,13.688729774862178
3305,Defender,Pepe,13.685402419199338
119951,Defender,Ahmed Hegazy,13.683470824021217
144884,Defender,C. Jullien,13.682610757118058
69525,Defender,M. Pavlovi\u0107,13.6801201091378
134,Defender,B. Martins Indi,13.67880568904766
4180,Defender,Lomb\u00e1n,13.673185750432728
8242,Defender,S. Duffy,13.67157262707641
20433,Defender,S. Kj\u00e6r,13.67015475747227
15178,Defender,S. Bell,13.667274889708827
20808,Defender,E. Mu\u00f1oz,13.662004682684062
192,Defender,J. Vukovi\u0107,13.661063195170524
246059,Defender,E. Goldaniga,13.660458755264338
20429,Defender,N. Burdisso,13.659792077996643
8311,Defender,S. Savi\u0107,13.659558890258596
20929,Defender,A. Gamberini,13.654400363311288
22093,Defender,A. Caracciolo,13.651689737735293
21097,Defender,K. Glik,13.650277950832006
8362,Defender,G. McAuley,13.650242124069912
240032,Defender,J. Bednarek,13.649306535873789
366581,Defender,J. Gnagnon,13.64833566597663
8488,Defender,W. Morgan,13.646660320482242
14923,Defender,M. Russ,13.643366646138817
279533,Defender,Mario Hermoso,13.635040634008512
215869,Defender,M. Bani,13.634194750261479
8554,Defender,J. Tomkins,13.633207725741304
20583,Defender,Danilo,13.631465192173096
278049,Defender,E. Cabaco,13.630706013350267
125250,Defender,\u00d3. Duarte,13.626296808337495
21100,Defender,A. Ogbonna,13.625530917697512
7857,Defender,Miquel,13.621641567216862
4360,Defender,Juanpe,13.619010465862834
25957,Defender,K. Ad\u00e9non,13.61391094335067
112377,Defender,O. Vizcarrondo,13.612777758054287
14990,Defender,F. Diagne,13.611563227269139
21072,Defender,N. Spolli,13.607430829728784
49857,Defender,A. Ajeti,13.603689704086992
10108,Defender,K. Long,13.600381334630448
77546,Defender,A. Williams,13.59744799423706
26086,Defender,I. Traor\u00e9,13.591010786339032
86716,Defender,M. Dos Santos,13.589157854769253
3692,Defender,Bernardo Espinosa,13.577879912348154
20637,Defender,B. Cesar,13.572250078739046
7958,Defender,M. Kelly,13.572096946778895
26276,Defender,N. Pallois,13.553725444512791
5653,Defender,M. Mantovani,13.552235005087729
224080,Defender,G. Marip\u00e1n,13.546955923772462
70112,Defender,E. Garay,13.54341179789445
137048,Defender,S. Simi\u010d,13.542956400899016
8731,Defender,R. Shawcross,13.53416268928737
70711,Defender,Mexer,13.533154398315357
21162,Defender,P. Cannavaro,13.52977270351263
3468,Defender,Juan Cala,13.516521514442706
22614,Defender,F. Lucioni,13.514574109347937
134951,Defender,L. Lacroix,13.51448172791604
267185,Defender,C. Dell'Orco,13.49962373911023
8005,Defender,J. Collins,13.484404720849373
101583,Defender,S. Ignashevich,13.483315529104155
5677,Defender,Bruno,13.358842544782291
21385,Forward,L. Insigne,24.630933667253384
3359,Forward,L. Messi,24.211199145978046
40810,Forward,Neymar,24.090390965905453
3802,Forward,Philippe Coutinho,23.64823611138318
25707,Forward,E. Hazard,23.251687700181545
3425,Forward,Muniain,22.978709741006806
25770,Forward,F. Thauvin,22.970186635178706
89186,Forward,P. Dybala,22.930268444018456
20820,Forward,J. Ili\u010di\u0107,22.89800586604774
70975,Forward,Bruma,22.78265345489897
3361,Forward,A. S\u00e1nchez,22.49183837353173
15051,Forward,L. Stindl,22.4549254751875
353833,Forward,K. Mbapp\u00e9,22.38567885835451
424624,Forward,O. Etebo,22.37060734950463
118,Forward,M. Depay,22.287270976833323
4498,Forward,Lucas V\u00e1zquez,22.285530606203587
25747,Forward,S. Man\u00e9,22.27750022549485
20941,Forward,A. Ljaji\u0107,22.251908792045285
3682,Forward,A. Griezmann,22.205410913395493
300485,Forward,Malcom,22.201895347701054
20418,Forward,S. El Shaarawy,22.189917647880822
15024,Forward,M. Reus,22.162776051572145
11063,Forward,Suso,22.156009675803386
8325,Forward,S. Ag\u00fcero,22.15048100314451
16025,Forward,M. Kruse,22.14224362047977
7944,Forward,W. Rooney,22.14089533533535
142755,Forward,B. Traor\u00e9,22.131497741028745
3322,Forward,Cristiano Ronaldo,22.131345923534862
15107,Forward,Raffael,22.124445790220985
8148,Forward,Iago Falqu\u00e9,22.070590773875242
3475,Forward,D. Perotti,22.061353510020922
120353,Forward,Mohamed Salah,22.051342211449697
11066,Forward,R. Sterling,22.035577279404613
14911,Forward,Son Heung-Min,22.0119256843989
3840,Forward,Iago Aspas,22.009700026175604
8278,Forward,G. Bale,21.969712628887805
3321,Forward,K. Benzema,21.942075234176386
28122,Forward,Y. Benzia,21.93853003349954
21077,Forward,A. G\u00f3mez,21.923251932956404
286390,Forward,O. Demb\u00e9l\u00e9,21.911237427310812
7972,Forward,L. Su\u00e1rez,21.9089239224863
231139,Forward,K. Coman,21.890714085626747
122,Forward,D. Mertens,21.864895654175115
134513,Forward,A. Martial,21.860084232610895
21376,Forward,G. Caprari,21.84530492962634
90880,Forward,S. Mendoza,21.81798444309908
20420,Forward,Z. Ibrahimovi\u0107,21.80935268352876
3323,Forward,G. Higua\u00edn,21.704937529476307
20663,Forward,C. Th\u00e9r\u00e9au,21.694722577751435
70129,Forward,Rodrigo,21.67897681103127
276211,Forward,A. Saint-Maximin,21.671432106330816
25715,Forward,R. Rodelin,21.639850758925615
276944,Forward,J. Bamba,21.63701114188418
14732,Forward,T. M\u00fcller,21.62696923483765
244335,Forward,K. Dolly,21.622318140566723
25622,Forward,T. Hazard,21.61968972989368
70974,Forward,Iuri Medeiros,21.607191418484742
3685,Forward,C. Vela,21.601934603200085
3451,Forward,Adri\u00e1n L\u00f3pez,21.598514728710324
15533,Forward,M. Terrazzino,21.563100203555983
21384,Forward,C. Immobile,21.55292986017422
3313,Forward,Jos\u00e9 Callej\u00f3n,21.54901548085494
48318,Forward,Jonathan Cafu,21.533685450265708
14789,Forward,A. Sch\u00fcrrle,21.521181615324288
3360,Forward,Pedro,21.519507753698946
247671,Forward,N. P\u00e9p\u00e9,21.509707464111138
208696,Forward,M. Politano,21.50696240140004
15808,Forward,Roberto Firmino,21.504126439530292
372753,Forward,Francis Guerrero,21.49707490570301
352993,Forward,Y. Karamoh,21.48576007229766
26638,Forward,K. Toko Ekambi,21.46774233993524
14817,Forward,R. Lewandowski,21.448345761856988
105619,Forward,A. Mehmedi,21.431733595089344
86307,Forward,L. Vietto,21.419392352107774
277002,Forward,F. Diabat\u00e9,21.418079869239573
388267,Forward,L. Bailey,21.417293799981056
344744,Forward,J. Ikon\u00e9,21.415767358037698
3348,Forward,Deulofeu,21.39633595256096
7904,Forward,S. Kalou,21.3811600061913
491409,Forward,M. Barrow,21.374674554963313
69411,Forward,A. Kramari\u0107,21.35111935536232
134484,Forward,A. Ciciretti,21.349381020655528
20948,Forward,S. Joveti\u0107,21.34260537039246
134769,Forward,Y. Carrasco,21.321192770941572
21123,Forward,S. Verdi,21.30598166960153
15198,Forward,E. Choupo-Moting,21.301085530540675
105622,Forward,A. Yarmolenko,21.286031519260362
3358,Forward,Cristian Tello,21.27558363425733
276983,Forward,I. Mbenza,21.271451245683448
21177,Forward,G. Pandev,21.25394031975585
7945,Forward,D. Welbeck,21.235316999295577
50023,Forward,J. Drmic,21.233333919847833
173214,Forward,T. Werner,21.215873599067677
4440,Forward,Borja Valle,21.21391594039718
8326,Forward,M. Balotelli,21.211818894828454
23149,Forward,G. Defrel,21.207789889793755
25410,Forward,A. Pl\u00e9a,21.20438550161902
5400,Forward,Gerard Moreno,21.19908500374282
8717,Forward,H. Kane,21.19759469313069
14707,Forward,C. Pizarro,21.193564074753876
224801,Forward,I. Bebou,21.19268754950639
7907,Forward,D. Sturridge,21.188862038611045
340386,Forward,Gabriel Jesus,21.187919802622204
21174,Forward,E. Cavani,21.178034838436115
70125,Forward,Nolito,21.176752950903673
350032,Forward,C. \u00dcnder,21.172112220898455
334552,Forward,F. Kamano,21.170227014576188
3291,Forward,Paco Alc\u00e1cer,21.1500951765497
237034,Forward,Gon\u00e7alo Guedes,21.141786873587915
258264,Forward,L. Jovi\u0107,21.136076919526882
209400,Forward,D. Berardi,21.13252225279569
454457,Forward,E. Brignola,21.13031943039624
25413,Forward,A. Lacazette,21.121862053159894
22578,Forward,N. Sansone,21.120877722447133
250134,Forward,Luiz Ara\u00fajo,21.11276908368463
328131,Forward,C. Akolo,21.0911240088735
285508,Forward,K. Iheanacho,21.07569576465411
338249,Forward,Gil Dias,21.0739434697694
26042,Forward,K. Monnet-Paquet,21.071167317041006
394006,Forward,M. Terrier,21.060989899212164
403546,Forward,Lee Seung-Woo,21.05805146939661
8327,Forward,E. D\u017eeko,21.043728928490474
23314,Forward,Diego Farias,21.034101411324013
25889,Forward,R. Hamouma,21.022401726674115
21655,Forward,A. Stoian,21.01449448405496
25923,Forward,N. de Pr\u00e9ville,21.01079749117391
397178,Forward,M. Rashford,21.0088999421906
9637,Forward,J. King,21.008590087556925
20450,Forward,Bojan,21.007875980414173
86338,Forward,L. Ocampos,20.99664318583624
254408,Forward,\u00c1. Correa,20.995413313465694
14734,Forward,N. Petersen,20.994323493403318
25571,Forward,J. Ayew,20.993896065319007
228946,Forward,M. Cornet,20.980379038564532
286553,Forward,A. El Ghazi,20.977532090179793
65180,Forward,M. Gregoritsch,20.973389694755593
99452,Forward,A. Milik,20.965026139030336
295761,Forward,S. Grandsir,20.962157242302684
116283,Forward,D. Rol\u00e1n,20.96001256767298
15231,Forward,K. Volland,20.950770751872497
91381,Forward,J. Izquierdo,20.944969020260455
14703,Forward,M. Arnautovi\u0107,20.941782038051795
86517,Forward,P. De Blasis,20.936947072186243
11156,Forward,M. Trotta,20.93264619028331
3324,Forward,\u00c1lvaro Morata,20.930229514275112
3576,Forward,Juanmi,20.92821907339801
246175,Forward,A. Petagna,20.92523378983694
101707,Forward,F. Smolov,20.919429550569525
377071,Forward,Richarlison,20.911421966906584
339791,Forward,\u00c1lex Berenguer,20.910602459676078
38094,Forward,I. Ezekiel,20.89335871438775
7879,Forward,T. Walcott,20.886215940659433
14943,Forward,M. Mand\u017euki\u0107,20.884720666730548
21322,Forward,M. D'Alessandro,20.8806745530375
21296,Forward,R. Palacio,20.87956563878308
3450,Forward,R. Falcao,20.87698405728521
8958,Forward,J. Rodriguez,20.866460383030226
25411,Forward,J. Briand,20.859682259348144
3326,Forward,Jes\u00e9 Rodr\u00edguez,20.849988914683635
247141,Forward,I\u00f1aki Williams,20.84812991932156
7905,Forward,R. Lukaku,20.847473503215095
26010,Forward,O. Giroud,20.824763251721116
165431,Forward,K. Karaman,20.82263987404279
86243,Forward,D. Zapata,20.796596494591906
1751,Forward,O. Tannane,20.79381313635173
20449,Forward,F. Borini,20.7839110747208
99453,Forward,P. Nakoulma,20.774700846535385
20764,Forward,L. Muriel,20.772907137375828
5911,Forward,Sandro,20.76999528550256
343925,Forward,D. Verde,20.751245233280148
3327,Forward,Joselu,20.747114925027
20626,Forward,Eder,20.74148938093871
40770,Forward,Willian Jos\u00e9,20.735356180718576
94831,Forward,Y. \u014csako,20.73506359531421
230883,Forward,Ayoze P\u00e9rez,20.734490585924792
25867,Forward,P. Aubameyang,20.73313049639207
5268,Forward,Sergio Le\u00f3n,20.73198402532056
4338,Forward,Diego Costa,20.73086922669849
16436,Forward,C. Quaner,20.72621355872551
37948,Forward,A. Finnbogason,20.72258413470723
250885,Forward,Santi Mina,20.720276041097584
258254,Forward,L. Waldschmidt,20.717967799712664
38093,Forward,M. Batshuayi,20.705067205938285
259292,Forward,F. Di Francesco,20.704713965467217
269152,Forward,G. Simeone,20.697474307392067
14705,Forward,N. F\u00fcllkrug,20.69563710570258
105541,Forward,Lucas P\u00e9rez,20.695173249188134
25795,Forward,W. Ben Yedder,20.689744188666175
3577,Forward,S. Rond\u00f3n,20.677324520723644
15085,Forward,S. Wagner,20.67258011908931
3816,Forward,Sergio Garc\u00eda,20.667983819697216
15292,Forward,M. Uth,20.66290500926716
20479,Forward,F. Quagliarella,20.662868654870174
410031,Forward,M. Kean,20.662697334083177
25572,Forward,A. Ayew,20.658609020804455
274970,Forward,A. Mendy,20.65413434614218
15020,Forward,M. Leckie,20.648558554094915
234359,Forward,P. Schick,20.64283496121385
206314,Forward,M. Icardi,20.64251895293809
56274,Forward,Y. Poulsen,20.640691597017845
25860,Forward,M. Gradel,20.63760705851456
219350,Forward,A. Niane,20.636516856997144
254649,Forward,T. Asano,20.63635587561344
25512,Forward,S. Haller,20.634023568503896
26547,Forward,B. Ketkeophomphone,20.617871103769446
279780,Forward,J. Augustin,20.617174844061662
24269,Forward,M. Coda,20.610560856305373
256480,Forward,B. Keita,20.61020464164058
334817,Forward,L. Boy\u00e9,20.600667064712617
135927,Forward,Andr\u00e9 Silva,20.595369672195826
7970,Forward,A. Carroll,20.589798828837015
254189,Forward,Ivi,20.589355761453696
264989,Forward,F. Mubele,20.58798924477146
271990,Forward,L. H\u00f6ler,20.586668875246765
15543,Forward,S. Zoller,20.585759332181176
12536,Forward,D. Gayle,20.568768739400554
134494,Forward,V. Germain,20.563993113799853
263490,Forward,S. Guirassy,20.56072428406821
20478,Forward,A. Matri,20.55857134415984
293862,Forward,Nacho Gil,20.558340636102276
19392,Forward,M. Philipp,20.550539548480575
250956,Forward,F. Ricci,20.55000534773045
25605,Forward,E. Sala,20.54688244555445
14763,Forward,S. Okazaki,20.542792323684374
25577,Forward,L. R\u00e9my,20.526381119117364
25898,Forward,M. Niang,20.5217100800901
149054,Forward,W. Sa\u00efd,20.518068347763734
135810,Forward,M. Pjaca,20.512963685621695
64995,Forward,G. Burgstaller,20.48484732343955
9206,Forward,C. Wood,20.48296175613255
255670,Forward,C. Lombardi,20.482122518845085
25809,Forward,E. Rivi\u00e8re,20.47774881499879
259946,Forward,A. Pe\u00f1aranda,20.477131612572528
8677,Forward,M. Antonio,20.4762896295769
385273,Forward,Charles,20.473566718989705
3293,Forward,P. Piatti,20.47148146796393
25741,Forward,Y. N'Gbakoto,20.453823081895475
240042,Forward,D. Kownacki,20.450207665549758
328336,Forward,M. Fares,20.445646370902253
7623,Forward,L\u00e9o Baptist\u00e3o,20.444270502563132
25716,Forward,N. Roux,20.442056799817447
20728,Forward,Jonathas,20.44115452098439
239843,Forward,Z. Bakkali,20.435997176881198
7908,Forward,Fernando Torres,20.43467964548158
229697,Forward,Y. Bammou,20.4327403681508
3875,Forward,Borja Bast\u00f3n,20.43089483088053
278278,Forward,Munir,20.42588730739134
354997,Forward,S. C\u00f3rdova,20.42113520322973
8953,Forward,C. Austin,20.419994381053343
252589,Forward,B. Petkovi\u0107,20.418444941176425
266885,Forward,M. Olunga,20.41359811566858
86489,Forward,L. Alario,20.41330901480097
5167,Forward,Mariano D\u00edaz,20.411131874397512
37831,Forward,C. Bacca,20.410884189620685
28073,Forward,S. Ngom,20.41018542966241
32636,Forward,C. Tosun,20.40958941090685
243931,Forward,Q. Cornette,20.409451264274402
55968,Forward,M. Braithwaite,20.403517185085683
3605,Forward,Jorge Molina,20.398787572940837
7941,Forward,J. Hern\u00e1ndez,20.395612630301148
498357,Forward,I. Niane,20.385605982624437
333913,Forward,K. Lasagna,20.376316158120932
119630,Forward,I. Slimani,20.3756998334502
364820,Forward,Loren Mor\u00f3n,20.361246834944236
20947,Forward,A. Cerci,20.358124281628772
22020,Forward,A. Galabinov,20.35428441507668
14945,Forward,G. Sio,20.351707012853673
28123,Forward,C. N'Jie,20.35096992389638
8416,Forward,G. Murray,20.3492353238741
22202,Forward,S. Zaza,20.34891443753144
14731,Forward,M. G\u00f3mez,20.34888795995094
245813,Forward,L. Mousset,20.348692839238115
22135,Forward,P. Iemmello,20.347400657166766
38095,Forward,S. Gakp\u00e9,20.34508971150972
38031,Forward,C. Benteke,20.342568836559447
15503,Forward,F. Niederlechner,20.335371740738154
15232,Forward,B. Wood,20.333509691409542
3937,Forward,Roger,20.331687914651567
447821,Forward,Y. En-Nesyri,20.329760464913534
12829,Forward,J. Vardy,20.3293272708971
16122,Forward,E. Kachunga,20.32630097210169
14760,Forward,M. Harnik,20.325620221399287
137161,Forward,G. Pu\u015fca\u015f,20.324433260617425
21114,Forward,M. Antenucci,20.324178165294683
21865,Forward,M. Sau,20.323868588530242
286831,Forward,D. Solanke,20.320438787567547
151,Forward,J. Guidetti,20.31857468166901
21234,Forward,A. Belotti,20.31850125777454
99511,Forward,M. St\u0119pi\u0144ski,20.31780990005041
239295,Forward,V. Parigini,20.31502686281803
265807,Forward,Jos\u00e9 Naranjo,20.310950170497335
285509,Forward,I. Success,20.310273177133656
69616,Forward,A. Rebi\u0107,20.302462094602706
49907,Forward,R. Bobadilla,20.30170797908342
3710,Forward,K. Babacar,20.300620142415124
25601,Forward,C. Diabat\u00e9,20.297878136404776
3874,Forward,Kike Garc\u00eda,20.276800849021754
293687,Forward,D. Calvert-Lewin,20.2753744266783
123,Forward,O. Toivonen,20.274529865791802
8903,Forward,T. Deeney,20.2690384274766
4048,Forward,Sergi Enrich,20.26607668887947
26543,Forward,J. Blayac,20.26568187057361
22933,Forward,L. Pavoletti,20.263500917011672
32968,Forward,N. Amrabat,20.255106531283353
228902,Forward,J. Calleri,20.243267743460162
145692,Forward,O. Niasse,20.234660621022897
26610,Forward,D. Sakho,20.223178724902436
15054,Forward,M. Diouf,20.219287868027543
14845,Forward,D. Ginczek,20.218113848842528
373768,Forward,R. Orsolini,20.21695648754164
393881,Forward,H. Toledo,20.21656041700412
26327,Forward,I. Saadi,20.213582574749932
26044,Forward,G. Sunu,20.203857924517262
228765,Forward,T. Kleindienst,20.203547446253374
20692,Forward,I. Belfodil,20.199794754920543
25745,Forward,A. Delort,20.196710447003532
366546,Forward,L. Mothiba,20.189377395325245
20949,Forward,Ryder Matos,20.18186258563131
4131,Forward,\u00c1ngel,20.18154782638881
25472,Forward,C. Bakambu,20.18109719119504
215130,Forward,Nuno Da Costa,20.18065058216337
9123,Forward,A. Barnes,20.179688669082275
344140,Forward,A. Ndiaye,20.177723264263037
25445,Forward,K. Gameiro,20.17621945896812
91519,Forward,J. C\u00f3rdoba,20.169749134099213
343951,Forward,T. Abraham,20.169491630029743
20503,Forward,S. Floccari,20.169310938870428
15200,Forward,\u00c1. Szalai,20.16098800608093
101669,Forward,A. Dzyuba,20.157464299168208
15004,Forward,I. Santini,20.14224536435137
16094,Forward,S. Terodde,20.137158838467613
337960,Forward,M. Richter,20.13274079498885
26069,Forward,H. Bazile,20.13119586081133
274435,Forward,E. \u00dcnal,20.13041550996624
99423,Forward,A. Tonev,20.12709522212649
284322,Forward,E. Ponce,20.119080532247793
395636,Forward,Maxi G\u00f3mez,20.117222914011343
301017,Forward,M. Thuram,20.113614700920596
27955,Forward,G. Laborde,20.109305079559757
28965,Forward,O. Nguette,20.1071999521853
135150,Forward,A. Cornelius,20.09986327825975
272878,Forward,A. Nalini,20.0956271818439
38436,Forward,C. Santos,20.09513368819894
3657,Forward,T. Hemed,20.09265995072333
6914,Forward,\u00c1lex Alegr\u00eda,20.087020752336713
20796,Forward,M. Destro,20.085478052503337
94764,Forward,Y. Muto,20.079155504944854
134399,Forward,D. Selke,20.07894945328233
38377,Forward,L. Depoitre,20.07835673539229
282772,Forward,B. Embolo,20.07742908823597
214654,Forward,S. Mouni\u00e9,20.075350448027763
233910,Forward,A. Donis,20.07205526651595
101635,Forward,F. Caicedo,20.071027142072822
10663,Forward,A. Gray,20.066355107346123
382,Forward,Suk Hyun-Jun,20.06545087422053
134708,Forward,D. Origi,20.05922328902561
105376,Forward,N. Kalini\u0107,20.05878738384059
8296,Forward,J. Defoe,20.05799068347551
217878,Forward,L. Diony,20.0556540412239
24964,Forward,M. Pucciarelli,20.053333962546272
6165,Forward,F. Andone,20.05319797655695
351010,Forward,P. Cutrone,20.04702335569253
471,Forward,W. Bony,20.045093924627796
93331,Forward,K. Mitroglou,20.043784219741546
26008,Forward,S. Camara,20.04279293132071
82266,Forward,L. Krej\u010d\u00ed,20.041863900318525
8384,Forward,S. Long,20.038354952567136
22699,Forward,A. Ragusa,20.034036792167793
281255,Forward,E. Mor,20.025108871885745
11669,Forward,C. Wilson,20.022882866541327
8747,Forward,P. Crouch,20.0207208063155
97582,Forward,M. Konat\u00e9,20.013203208186837
15877,Forward,A. Hahn,20.010521679370754
5481,Forward,Guerrero,19.994095997177254
230687,Forward,E. Berggreen,19.977764002184493
225946,Forward,A. Sanabria,19.965394939633835
14762,Forward,V. Ibi\u0161evi\u0107,19.96370673658707
143189,Forward,C. Ninga,19.96367613783973
3290,Forward,Aduriz,19.963573031744524
658,Forward,S. Armenteros,19.955758677915355
85438,Forward,R. Beri\u010d,19.95396473105737
21438,Forward,R. Inglese,19.94640411670745
32597,Forward,Ricardo Quaresma,19.9449069109432
21861,Forward,D. Falcinelli,19.942884941569062
412701,Forward,I. Sacko,19.932626930742494
26124,Forward,B. Jeannot,19.914935830560317
8686,Forward,H. Robson-Kanu,19.9133731417898
27354,Forward,J\u00falio Tavares,19.909914923034716
8628,Forward,F. Di Santo,19.90276239354232
20505,Forward,S. Okaka,19.89997236385258
20661,Forward,A. Paloschi,19.895820379015305
25517,Forward,Y. Sanogo,19.890838711688563
167119,Forward,Sabin Merino,19.886395062091456
491365,Forward,J. Arp,19.88612902791347
275032,Forward,E. Crivelli,19.88515224932051
69513,Forward,A. Budimir,19.880984152156184
134249,Forward,Rub\u00e9n Sobrino,19.871688526928985
134512,Forward,C. Jean,19.83853186196889
134351,Forward,B. Afobe,19.835397081354273
20476,Forward,M. Borriello,19.82027398412553
20857,Forward,M. Gabbiadini,19.819647600433914
25673,Forward,S. Bahoken,19.813408983376785
72397,Forward,Simy,19.804573166915244
234533,Forward,S. Perica,19.80089224449873
115933,Forward,G. Lapadula,19.795691558562325
86239,Forward,G. Carrillo,19.791246921961573
9127,Forward,S. Vokes,19.746182443609005
338201,Forward,E. Boateng,19.738425235500074
101795,Forward,L. Traor\u00e9,19.73472757301584
5147,Forward,Choco Lozano,19.72691297019399
20662,Forward,S. Pellissier,19.718456194718982
20422,Forward,Maxi L\u00f3pez,19.708089466876746
3714,Forward,C. Stuani,19.700827810564327
131321,Forward,C. Kouakou,19.7005231061562
276978,Forward,A. Diakhaby,19.69083665965526
239191,Forward,M. Rashica,19.682633007632777
50461,Forward,A. Sadiku,19.612351185247487
14908,Forward,M. Berg,19.57847264649714
9532,Forward,S. Berahino,19.5506602193672
285727,Forward,L. Dimata,19.542220554988617
21119,Forward,R. Meggiorini,19.54029279553206
26167,Forward,C. Beauvue,19.490843040142224
20536,Forward,G. Pazzini,19.48218058131855
105616,Forward,B. Ideye,19.43788809308903
50272,Forward,O. Kayode,19.370097928659966
149848,Forward,F. Avenatti,19.364403873054677
489417,Forward,Erik Exp\u00f3sito,19.339371365116115
253784,Forward,B. Guillaume,19.278900644430514
40806,Midfielder,Felipe Anderson,21.076996656053687
3563,Midfielder,Isco,21.00907202877596
20556,Midfielder,A. Candreva,20.748532896713744
3314,Midfielder,\u00c1. di Mar\u00eda,20.7030400392062
14727,Midfielder,A. Robben,20.69578978946885
279555,Midfielder,Iv\u00e1n Alejo,20.51939345034413
447223,Midfielder,J. Sancho,20.517854973777204
26512,Midfielder,M. Dossevi,20.505990259274324
20751,Midfielder,J. Cuadrado,20.473042209630414
105334,Midfielder,Douglas Costa,20.432272590717155
25999,Midfielder,R. Cabella,20.427212083705907
288091,Midfielder,Marco Asensio,20.40889353347018
356237,Midfielder,G. Lo Celso,20.395911831041943
38021,Midfielder,K. De Bruyne,20.3794419617649
25714,Midfielder,D. Payet,20.371593925550947
3319,Midfielder,M. \u00d6zil,20.35221623261685
447804,Midfielder,F. Chiesa,20.346615629211353
16027,Midfielder,F. Bartels,20.344524162286046
62224,Midfielder,R. Fraser,20.322336018960797
14726,Midfielder,F. Rib\u00e9ry,20.310026808311015
8422,Midfielder,W. Zaha,20.298074005983388
14812,Midfielder,I. Peri\u0161i\u0107,20.210518712289147
261127,Midfielder,A. Januzaj,20.206241474831163
230897,Midfielder,Fede Cartabia,20.20261650681917
3484,Midfielder,Luis Alberto,20.199574330467122
3282,Midfielder,Canales,20.172154957911324
225089,Midfielder,Jos\u00e9 Luis Morales,20.168709505027053
26604,Midfielder,Y. Salibur,20.165245271747498
70096,Midfielder,J. Rodr\u00edguez,20.146299592617765
190167,Midfielder,L. Spinazzola,20.137442851911608
4379,Midfielder,Jonathan Viera,20.134196372846937
26150,Midfielder,R. Mahrez,20.123271602347536
8471,Midfielder,A. Townsend,20.119905688838458
9739,Midfielder,J. Ibe,20.11847319636382
391530,Midfielder,C. Pulisic,20.11414004053385
14786,Midfielder,K. Bellarabi,20.108322670523155
37739,Midfielder,D. Praet,20.10710791082112
8317,Midfielder,David Silva,20.101632005494725
3280,Midfielder,\u00c9. Banega,20.09984686503063
105338,Midfielder,H. Mkhitaryan,20.09877373582613
226200,Midfielder,M. Lazzari,20.083593947786607
234527,Midfielder,A. Halilovi\u0107,20.064899513525276
134397,Midfielder,S. Gnabry,20.061963629636193
8287,Midfielder,L. Modri\u0107,20.058812566791765
3645,Midfielder,Chory Castro,20.05833582069347
9080,Midfielder,A. Taarabt,20.058193348019113
224896,Midfielder,G. Holtmann,20.058043880373635
241945,Midfielder,P. Sisto,20.053601840763196
54,Midfielder,C. Eriksen,20.03933257555631
15194,Midfielder,M. Risse,20.035418604054527
23386,Midfielder,L. Rizzo,20.0346775544863
15317,Midfielder,L. Bittencourt,20.034334518367064
3344,Midfielder,Rafinha,20.02642906331535
284469,Midfielder,J. Brekalo,20.015101249670803
41174,Midfielder,M. Lanzini,20.011211959016727
