player_id,shortName,role_clean,mean_perf,std_perf,mean_pred,std_pred,mean_error,rmse_error,n_matches,trend_slope,xG_per90,goals_per90,xA_per90,shots_on_target_per90,progressive_passes_per90,dribbles_completed_per90,successful_passes_per90,crosses_per90,tackles_per90,interceptions_per90,clearances_per90,cluster,pc1,pc2,cluster_label
263105,Pablo Maffeo,defender,17.028899683063095,3.9337859746750974,14.84098123725004,0.7325440615562471,2.1879184458130543,4.119115844676434,32,0.0019407883275598405,-0.19481271114819715,-0.2221706824910417,-0.006136195392640757,-0.20250674238444355,0.4573684339888368,0.06808268014602364,-0.5131080988108178,0.802794218219514,0.10207703709952426,0.31182600865598403,0.2985670937534559,0,3.189962537498311,-0.14598810818429894,Overperforming Improvers
263432,F. Vicari,defender,14.27612965966921,3.467412911734838,13.793606856156858,0.5160323112590876,0.48252280351235416,3.055170868194655,32,-0.005351292646523279,-0.3995755135628261,-0.2354621254422875,-0.30503899410267216,-0.5028459543420319,-0.5991444831255341,-0.5224664075626951,-0.16535576042927835,-0.6438851230293805,-0.23431170493319484,-0.15525410495841843,1.185428812569431,1,-1.6342015327750299,1.8121405127440133,Steady Performers
263433,A. Ferrari,defender,15.852512722646312,3.0734629172441212,14.178592588130407,0.3405702411067409,1.6739201345159038,3.3403749149380904,24,-0.004928536409998049,-0.37777454797593496,-0.15456134092082605,-0.3393403129180442,-0.46754950597003003,-0.21043386205636294,-0.36732595323151546,-0.3302593346857187,-0.3223479767621589,0.030293088686574227,0.12991232293441562,0.6303560570618583,1,-0.13304499733040223,1.286830804597685,Steady Performers
263766,Jemerson,defender,14.315580696112876,3.406199569435021,13.788459856708686,0.3018990716366559,0.5271208394041912,3.197375846278363,32,0.004201935131470923,-0.23264260193251182,-0.11249452137534995,-0.2938147150797307,-0.39821698491780916,-0.23275861990643357,-0.6682173432499086,0.20093260035090985,-0.6104017338797332,-0.26040366620478933,0.07061484871791422,0.8984842053481179,1,-0.9067202230262401,0.957807585590797,Steady Performers
263803,T. Castagne,defender,14.836135322509021,3.7005211634099515,14.591579005423263,0.6778893610093233,0.24455631708575834,3.1274370796743898,19,-0.01827805397066667,-0.32215974619493254,-0.2354621254422875,0.19022560890758547,-0.3973603330720729,0.0810182160519444,-0.05220080704715985,0.11320719173053677,0.3992369191581542,-0.15948652516017517,-0.11326179475709827,0.1221007607559315,0,1.8332610848704607,0.3040994664751153,Overperforming Improvers
266286,Marlon,defender,13.65955795488887,3.1828681895782105,13.957879178716581,0.3553431105425754,-0.29832122382770887,2.944257850119727,22,0.001438556317218352,-0.361878495383885,-0.2124758821472688,-0.3024135466771188,-0.48042118822205865,-0.3326553819673935,-0.4348451657815111,1.3898512728859096,-0.5825810350185855,-0.20962099854803998,0.13255950215947335,0.43828369051163363,1,-0.6952453056538963,1.15067059010466,Steady Performers
267185,C. Dell'Orco,defender,5.493141001116892,1.9257384657177463,13.49962373911023,0.5251267075601916,-8.00648273799334,8.134329487726697,7,-0.030852964924561885,-0.5150735018933353,-0.2354621254422875,-0.2983510176778288,-0.6380731969104894,-0.8682514476664956,-0.8659014738571533,-0.7730922631705176,-0.6554500182889295,-0.3714915257831037,-0.565821939948986,0.9858004808975264,3,-5.433642919616496,-2.715421017311775,Underperforming Decliners
268776,W. Hoedt,defender,15.741470743503784,3.1371759163948822,14.098536180280966,0.5018660447524705,1.6429345632228176,3.248263746026587,27,0.004077389204413757,-0.19206402671354197,-0.2370370196720183,-0.21435933832840193,-0.40550151018681563,-0.38615679138381576,-0.07943529618701188,0.2484425695565467,-0.5292746227087378,-0.05542288412614092,-0.1339046865182575,1.2600147526826913,1,-0.10947533391172662,1.1721450244937957,Steady Performers
269188,P. Jaroszy\u0144ski,defender,10.050327307131717,2.42664946194393,14.435842065241976,0.5625980204193353,-4.38551475811026,4.877520775956978,10,0.013701580821276699,-0.49680689075647794,-0.2354621254422875,-0.2684713319273409,-0.5876753702540046,-0.0562072191676673,-0.4729535893728175,-0.6299647570936839,1.8226335377303697,-0.22284154426576883,0.034528172643862765,2.160712863553239,3,-2.211006085362257,-0.8371446537647144,Underperforming Decliners
270866,Diego Carlos,defender,15.14562136932944,3.55809227179803,13.86119165501991,0.41792738350631137,1.2844297143095285,3.4599464519471304,27,0.0005840421769000816,-0.18766482273004068,-0.21247588214726879,-0.1532115416846443,-0.35779254862241255,-0.3986297258316192,-0.6026445033779493,-0.22785126973831107,-0.5772696695685074,-0.09159116842499893,0.3088644015880011,1.1276122596298759,1,-0.44107139854502103,1.1316052180241885,Steady Performers
272338,L. Kl\u00fcnter,defender,14.259075801528237,3.962815658254854,14.938369090377998,0.8074471209656359,-0.6792932888497634,3.48101026762962,18,-0.035604905451681435,0.069183676157631,-0.12707917996558912,-0.0672758931908503,0.14435093461624576,0.11672747753946584,0.23056571878095067,-0.7682638685450852,0.893037254967402,0.15074018987621715,0.12205564939022803,-0.26986942313594153,4,3.346193700715616,-2.356141161359626,Underperforming Decliners
272378,P. Stenzel,defender,14.924479166666666,3.9971737633034516,14.510792173666927,0.6179997926804797,0.4136869929997398,3.728224170949769,24,-0.006774085376057174,-0.3465329665414716,-0.16608997889386212,-0.14843243833452816,-0.33665360955532936,0.7487654936732199,-0.23768908133151792,-0.06622939965711232,0.2778957454886147,-0.27344405237694136,-0.03999266048684387,0.07252835042330563,2,1.6068248508158391,0.18005998727153325,Steady Performers
272434,W. Anton,defender,14.640950885848845,3.252001443749658,14.123179711791924,0.3912138450862837,0.5177711740569199,2.9538647405343235,26,0.006003581555271607,-0.21416899031799627,-0.16794409016187892,-0.33065859818037774,-0.22158870640333095,0.15391379411484316,-0.2954997838397181,0.20953170942834023,-0.48601160113908715,-0.24411665007302563,0.15999862074273,0.2994668299458962,1,0.3613676432422794,0.2994823825691961,Steady Performers
275121,J. Torunarigha,defender,8.093312122589525,2.6626553399043686,13.759903573918637,0.36505923214331876,-5.66659145132911,6.130369911128572,11,0.019203658387148104,-0.2514975627024372,0.14819841399757408,-0.3352206380515336,-0.5136388496676959,-0.0745205784315305,-0.8920055655744441,-0.3862251472837055,-0.6028800677458528,-0.16239361464519556,0.23622988286087276,0.7033590531031378,3,-2.722557490318645,-2.6022130523590286,Underperforming Decliners
275384,Jorge Mer\u00e9,defender,14.726259891711786,3.653475100925951,13.881540619974311,0.471771967648826,0.8447192717374744,3.277405357608014,21,0.0009808106223749744,-0.4486749143973667,-0.15308250970798803,-0.28807120890643984,-0.5562883908864061,-0.19732472819763996,-0.729137763095387,0.3035908558868163,-0.5662708775990435,-0.2132190389768908,0.14541294190363133,0.8851519766605837,1,-1.0323142899978366,1.90124027747015,Steady Performers
276979,F. Mendy,defender,17.007401143733873,4.061457217658489,14.92915477800647,0.6326366996302418,2.078246365727401,4.2526432221292145,26,0.004466763057590774,-0.29897901043777997,-0.2124758821472688,-0.01970902893224543,-0.2875510086956892,0.6400307863033547,0.34440944004045776,0.7822138054245654,0.40015612763166936,-0.01625441113344189,-0.017915167301186617,-0.1717116357890643,0,3.5794069672298923,0.056931337906580816,Overperforming Improvers
278007,F. Ricca,defender,14.426914456230035,2.5611196465172026,14.463985257144175,0.39291296145653376,-0.03707080091414042,2.2724749957922548,13,-0.003791904555268555,-0.32599260736487146,-0.2221706824910417,-0.300356000111193,-0.4486977686166961,-0.1959805846318678,-0.4194643475435961,-0.5015476681264942,0.3445187157947126,0.543847520544319,0.2627333628065886,0.6618783800098738,2,0.2541344689677836,0.6387884419737043,Steady Performers
278049,E. Cabaco,defender,10.234968777322328,3.2943010293984325,13.630706013350267,0.358460086903212,-3.395737236027939,4.447167391958269,13,0.01786229510896338,-0.45358670017231656,-0.2221706824910417,-0.300356000111193,-0.5821514509580976,-0.6295562052410452,-0.9074513375163333,-0.7965116679635593,-0.6124038915241372,-0.11904231630282684,0.0450957268387309,1.2545541062608487,3,-3.1254792279384693,0.29850244280460075,Underperforming Decliners
