player_id,shortName,role_clean,xgb_forecast_next5
25942,G. Imbula,Midfielder,19.197077
20446,V. Verre,Midfielder,20.428509
90268,E. Pulgar,Midfielder,18.633366
127534,D. Lazovi\u0107,Midfielder,20.442122
20403,S. Calvano,Midfielder,18.256226
226200,M. Lazzari,Midfielder,19.641428
20850,L. Cigarini,Midfielder,18.658585
20816,\u00c9. Barreto,Midfielder,18.522268
299557,\u00c1. Nagy,Midfielder,18.35549
20943,R. Montolivo,Midfielder,18.803192
289711,N. Ke\u00efta,Midfielder,20.142166
224896,G. Holtmann,Midfielder,22.262672
65027,S. Ilsanker,Midfielder,18.509462
359847,Alfonso Pedraza,Midfielder,19.782658
25714,D. Payet,Midfielder,22.129412
14806,M. G\u00f6tze,Midfielder,19.690722
4014,Pedro Le\u00f3n,Midfielder,18.219261
3484,Luis Alberto,Midfielder,20.321436
25939,M. Diallo,Midfielder,17.748724
25798,E. Capoue,Midfielder,19.01522
356237,G. Lo Celso,Midfielder,20.103888
244357,B. Zungu,Midfielder,18.793074
28948,G. Fofana,Midfielder,18.13594
7906,Juan Mata,Midfielder,21.331135
3704,P. Diop,Midfielder,18.146511
279555,Iv\u00e1n Alejo,Midfielder,18.656307
3287,Portu,Midfielder,20.93704
8623,J. McArthur,Midfielder,18.946213
8422,W. Zaha,Midfielder,19.823406
7988,Y. Cabaye,Midfielder,18.606981
77548,J. Allen,Midfielder,18.991617
8471,A. Townsend,Midfielder,20.179155
471348,W. McKennie,Midfielder,18.77646
65055,F. Kainz,Midfielder,20.52863
447223,J. Sancho,Midfielder,19.71036
224971,E. Thommy,Midfielder,20.91599
406682,A. Lookman,Midfielder,20.116978
15191,Y. Mall\u0131,Midfielder,17.766008
15194,M. Risse,Midfielder,17.836718
4509,Omar Mascarell,Midfielder,20.294985
284469,J. Brekalo,Midfielder,20.707628
15188,J. Baumgartlinger,Midfielder,18.470358
217052,R. Steffen,Midfielder,20.710209
3416,Javi Mart\u00ednez,Midfielder,18.969013
14905,P. Skjelbred,Midfielder,18.731213
14754,C. Gentner,Midfielder,18.762543
223560,L. \u00d6ztunali,Midfielder,18.88584
14864,L. Holtby,Midfielder,20.773836
14863,M. H\u00f6ger,Midfielder,18.71406
14938,M. Arnold,Midfielder,18.322437
8315,N. de Jong,Midfielder,17.7922
221376,M. Steinmann,Midfielder,19.001884
14989,D. Caligiuri,Midfielder,20.521257
14997,J. Schmid,Midfielder,18.893274
224677,J. Weigl,Midfielder,19.410015
14786,K. Bellarabi,Midfielder,21.245546
425925,K. Havertz,Midfielder,18.683632
15131,M. Frantz,Midfielder,18.535551
224680,M. Wolf,Midfielder,20.112854
228980,J. Gbamin,Midfielder,18.70709
15278,C. Clemens,Midfielder,19.53096
282804,K. Laimer,Midfielder,18.014383
404219,M. Cuisance,Midfielder,19.410465
15937,D. Demme,Midfielder,19.108702
127685,M. Joji\u0107,Midfielder,21.185413
20591,G. Fernandes,Midfielder,19.065527
20402,K. Boateng,Midfielder,19.075619
263614,N. Amiri,Midfielder,20.299147
89559,C. Ar\u00e1nguiz,Midfielder,19.134808
16110,K. Kampl,Midfielder,18.831532
136011,M. Ga\u0107inovi\u0107,Midfielder,20.923357
14706,A. Hunt,Midfielder,19.060194
18982,N. Schulz,Midfielder,21.226007
14696,Z. Junuzovi\u0107,Midfielder,18.911884
135561,F. Grillitsch,Midfielder,19.489414
16432,Caiuby,Midfielder,19.743193
18591,J. Hofmann,Midfielder,20.540342
83836,A. Maxim,Midfielder,18.474432
82518,V. Darida,Midfielder,21.656559
17136,J. Gondorf,Midfielder,17.792433
349099,O. Mangala,Midfielder,17.755465
25995,B. Stambouli,Midfielder,18.176327
105378,Y. Konoplyanka,Midfielder,20.22682
165425,D. Kohr,Midfielder,19.40386
15430,N. H\u00f6fler,Midfielder,19.110458
391530,C. Pulisic,Midfielder,20.517326
14692,P. Bargfrede,Midfielder,18.38372
279734,V. Koziello,Midfielder,18.18748
15487,J. Haberer,Midfielder,19.116177
272440,M. Eggestein,Midfielder,18.434803
14802,M. Bakalorz,Midfielder,18.35845
16826,R. Khedira,Midfielder,18.66254
25861,J. Guilavogui,Midfielder,18.456305
15777,D. Baier,Midfielder,21.334225
391606,T. Ito,Midfielder,19.197077
15782,J. Mor\u00e1vek,Midfielder,18.55224
179,L. Narsingh,Midfielder,20.5913
8285,J. Livermore,Midfielder,18.148363
265318,E. Fernandes,Midfielder,17.841084
254898,Kenedy,Midfielder,20.126818
8530,J. McClean,Midfielder,18.180058
77552,N. Dyer,Midfielder,19.437046
28292,A. Doucour\u00e9,Midfielder,18.867262
8351,A. Surman,Midfielder,20.568825
8370,C. Brunt,Midfielder,18.396194
7989,D. Gosling,Midfielder,18.89577
3928,Vicente Iborra,Midfielder,18.640036
20593,R. Pereyra,Midfielder,20.753557
62224,R. Fraser,Midfielder,19.063383
8981,W. Hughes,Midfielder,18.306261
3414,Iturraspe,Midfielder,18.453156
5290,Mikel Rico,Midfielder,18.620226
70120,Javi Garc\u00eda,Midfielder,18.866158
247219,V\u00edctor Camarasa,Midfielder,19.725557
25461,R. Boudebouz,Midfielder,19.565279
9194,Y. Bolasie,Midfielder,20.355808
8144,J. Ward-Prowse,Midfielder,17.648525
32652,E. \u00c7olak,Midfielder,19.074532
364005,F. Valverde,Midfielder,18.700134
8143,M. Schneiderlin,Midfielder,18.696293
40614,Guilherme,Midfielder,18.613575
302550,Brais M\u00e9ndez,Midfielder,19.367393
269060,P. Hern\u00e1ndez,Midfielder,18.86345
353236,T. Davies,Midfielder,19.243221
20526,L. Crisetig,Midfielder,18.236673
25623,G. Kondogbia,Midfielder,18.958845
246061,F. Bernardeschi,Midfielder,15.18623
412897,Dani Raba,Midfielder,19.023397
3286,Dani Parejo,Midfielder,18.847565
20470,C. Marchisio,Midfielder,19.130018
4009,M. Lacen,Midfielder,20.787039
91064,D. Torres,Midfielder,18.568377
7585,Manu Garc\u00eda,Midfielder,19.111212
226005,Burgui,Midfielder,18.799149
134508,S. Fofana,Midfielder,18.890827
3543,Borja Valero,Midfielder,19.075222
300669,A. Bali\u0107,Midfielder,18.30379
173,R. van La Parra,Midfielder,17.575897
21564,I. Radovanovi\u0107,Midfielder,17.84398
21148,N. Rigoni,Midfielder,18.322536
26389,Y. Sankhar\u00e9,Midfielder,19.0784
149076,V. Eysseric,Midfielder,21.741547
22381,Daniel Bessa,Midfielder,18.208317
45579,Everton Luiz,Midfielder,18.83223
228928,A. Maru\u0161i\u0107,Midfielder,20.973791
21288,Miguel Veloso,Midfielder,18.961487
25999,R. Cabella,Midfielder,20.096426
25541,J. Veretout,Midfielder,20.382149
22695,N. Viola,Midfielder,20.637022
26000,B. Dabo,Midfielder,19.876713
14866,Jurado,Midfielder,21.664684
4375,Vitolo,Midfielder,20.076359
3797,V\u00edctor S\u00e1nchez,Midfielder,19.368467
217031,Thomas,Midfielder,20.533688
149053,R. Walter,Midfielder,19.138638
25406,Y. Gourcuff,Midfielder,17.996946
26120,T. Mangani,Midfielder,19.240658
30427,J. Mari\u00e9,Midfielder,20.212564
25800,\u00c9. Didot,Midfielder,17.715359
26956,N. Benezet,Midfielder,21.193583
26539,P. Oniangu\u00e9,Midfielder,18.751719
335763,J. Sambia,Midfielder,18.572868
38015,S. Peeters,Midfielder,19.916424
256706,L. Phiri,Midfielder,18.185966
366571,F. Maouassa,Midfielder,19.308018
141172,J. Aholou,Midfielder,18.421932
340920,L. Blas,Midfielder,18.413637
26065,J. Martin,Midfielder,18.662712
28117,R. Ghezzal,Midfielder,21.534193
209028,A. Thomasson,Midfielder,18.792818
8925,A. Westwood,Midfielder,18.328436
8284,A. Lennon,Midfielder,18.21854
3350,F\u00e0bregas,Midfielder,19.67916
8125,J. Cork,Midfielder,18.489132
28291,T. Bakayoko,Midfielder,19.532429
116,G. Wijnaldum,Midfielder,18.847977
8980,J. Hendrick,Midfielder,18.910704
3708,Jairo Samperio,Midfielder,19.483372
4361,Javi Castellano,Midfielder,19.1043
20438,D. De Rossi,Midfielder,18.052862
20879,R. Nainggolan,Midfielder,18.866701
340019,Gerson,Midfielder,18.491629
14722,Luiz Gustavo,Midfielder,19.171667
3934,N. El Zhar,Midfielder,20.540932
6370,Eraso,Midfielder,19.877401
247220,Jason,Midfielder,19.128584
135114,P. H\u00f8jbjerg,Midfielder,19.166807
8116,N. Redmond,Midfielder,18.937246
10252,S. Clucas,Midfielder,18.468357
8976,T. Carroll,Midfielder,17.562693
8498,A. King,Midfielder,18.727093
7899,Oriol Romeu,Midfielder,17.991608
3542,Trigueros,Midfielder,19.382553
8897,J. Hogg,Midfielder,18.05655
26150,R. Mahrez,Midfielder,20.334595
279717,A. Maitland-Niles,Midfielder,19.318037
283142,D. Gray,Midfielder,17.889315
105338,H. Mkhitaryan,Midfielder,19.617033
303357,P. Billing,Midfielder,20.02499
8290,A. Pritchard,Midfielder,17.84142
419784,H. Choudhury,Midfielder,17.993649
7870,A. Ramsey,Midfielder,19.52829
20441,E. Lamela,Midfielder,20.054403
15526,P. Gro\u00df,Midfielder,19.126152
9227,M. Ritchie,Midfielder,18.810059
247248,S. March,Midfielder,17.111414
61961,B. Kayal,Midfielder,18.268911
293686,J. Murphy,Midfielder,20.747461
25950,A. Knockaert,Midfielder,20.118736
245364,L. San\u00e9,Midfielder,21.5311
25804,M. Sissoko,Midfielder,19.3353
7967,J. Shelvey,Midfielder,19.73854
466,D. Pr\u00f6pper,Midfielder,18.358795
8086,D. Stephens,Midfielder,18.182537
61967,V. Wanyama,Midfielder,19.086905
8620,M. Diam\u00e9,Midfielder,18.797058
86828,G. Pizarro,Midfielder,18.302011
8561,M. Noble,Midfielder,20.380936
397174,S. McTominay,Midfielder,19.12074
3413,Ander Herrera,Midfielder,19.330547
41174,M. Lanzini,Midfielder,19.203588
280115,M. Lopez,Midfielder,18.392712
25407,C. Grenier,Midfielder,19.693619
366401,A. Zambo Anguissa,Midfielder,18.554043
209086,M. Sanson,Midfielder,21.47831
26314,L. Deaux,Midfielder,19.072632
330387,M. Coco,Midfielder,20.01463
25743,B. Sarr,Midfielder,20.878193
3678,Xabi Prieto,Midfielder,17.961721
3282,Canales,Midfielder,20.815683
3680,Zurutuza,Midfielder,18.219055
263091,Gumbau,Midfielder,18.530375
127928,D. Bra\u0161anac,Midfielder,19.113049
3676,Illarramendi,Midfielder,18.691818
5195,Omar Ramos,Midfielder,18.149942
4013,Rub\u00e9n P\u00e9rez,Midfielder,18.560743
355599,Mikel Oyarzabal,Midfielder,19.000015
134387,L. Goretzka,Midfielder,18.728731
14804,J. B\u0142aszczykowski,Midfielder,19.292671
15811,S. Rudy,Midfielder,19.467089
372915,A. Harit,Midfielder,18.965158
3510,Timor,Midfielder,20.26295
346195,Fabi\u00e1n,Midfielder,20.051085
265864,N. Maksimovi\u0107,Midfielder,18.489187
4015,Pablo Sarabia,Midfielder,18.686798
3538,M. Wakaso,Midfielder,19.435892
3650,Tom\u00e1s Pina,Midfielder,18.135986
3441,Gabi,Midfielder,18.974922
247207,Joan Jord\u00e1n,Midfielder,19.089973
214062,\u00c1lex Granell,Midfielder,20.09029
4593,Sergio Mora,Midfielder,19.92768
4363,Vicente G\u00f3mez,Midfielder,18.590153
4365,Roque Mesa,Midfielder,18.967009
20823,F. V\u00e1zquez,Midfielder,17.760593
3595,Be\u00f1at,Midfielder,18.67523
4362,Momo,Midfielder,18.350847
234527,A. Halilovi\u0107,Midfielder,19.539568
5542,Dani Garc\u00eda,Midfielder,18.206339
3423,Ibai G\u00f3mez,Midfielder,19.361135
372752,Carlos Soler,Midfielder,19.468462
4488,Sa\u00fal,Midfielder,18.681993
3843,F. Orellana,Midfielder,19.088993
4278,Borja Garc\u00eda,Midfielder,20.239483
225948,Rub\u00e9n Pe\u00f1a,Midfielder,18.956863
3572,Portillo,Midfielder,20.018959
344075,I\u00f1igo C\u00f3rdoba,Midfielder,20.372057
3571,Joaqu\u00edn,Midfielder,20.672602
212644,G. Escalante,Midfielder,18.545462
8291,Sandro,Midfielder,19.549551
20749,A. Bertolacci,Midfielder,18.74927
349102,S. Omeonga,Midfielder,18.747866
256478,D. Cataldi,Midfielder,19.885277
4511,Pedro Mosquera,Midfielder,19.510782
4332,Javi Fuego,Midfielder,18.749798
399676,Pablo Fornals,Midfielder,19.501848
364860,Rodri,Midfielder,18.7687
134174,Samu Castillejo,Midfielder,20.81334
207143,Fabinho,Midfielder,19.763199
28990,D. Li\u00e9nard,Midfielder,19.184929
437636,J. Deminguet,Midfielder,19.318851
289359,Y. A\u00eft Bennasser,Midfielder,20.588125
28230,A. Tameze,Midfielder,18.639565
294695,T. Ndomb\u00e8l\u00e9,Midfielder,19.0312
54380,O. Seln\u00e6s,Midfielder,18.03779
228983,W. Cyprien,Midfielder,20.114853
29137,J. Grimm,Midfielder,18.897167
25403,J. Ferri,Midfielder,15.36601
26381,B. Corgnet,Midfielder,19.009386
25647,J. F\u00e9ret,Midfielder,19.80124
342743,L. Tousart,Midfielder,17.772728
25649,Y. M'Vila,Midfielder,20.3134
26285,A. Gon\u00e7alves,Midfielder,17.662823
397046,H. Aouar,Midfielder,19.311811
131959,J. Seri,Midfielder,22.512075
25514,P. Ntep,Midfielder,20.574884
135913,Rony Lopes,Midfielder,20.361856
3344,Rafinha,Midfielder,21.034998
20556,A. Candreva,Midfielder,21.2131
4911,Jozabed,Midfielder,19.5149
22162,F. Magnanelli,Midfielder,18.416151
22163,S. Missiroli,Midfielder,20.256418
140125,N. Radoja,Midfielder,19.36147
26652,D. Wass,Midfielder,18.498814
22383,A. Duncan,Midfielder,19.9208
167641,S. Lobotka,Midfielder,19.083303
26384,G. Kakuta,Midfielder,19.37845
274344,B. Santamaria,Midfielder,18.613394
26311,R. Amalfitano,Midfielder,18.871943
27646,P. Capelle,Midfielder,18.217787
28866,K. Azamoum,Midfielder,18.724535
413582,Y. Bissouma,Midfielder,19.487762
26508,R. Cohade,Midfielder,18.239138
29641,B. Pel\u00e9,Midfielder,19.042511
3315,L. Diarra,Midfielder,19.274796
30437,F. Mollet,Midfielder,19.194525
26512,M. Dossevi,Midfielder,21.669008
256084,Kwon Chang-Hoon,Midfielder,19.557917
229198,H. Manzala,Midfielder,18.58882
260002,V. Rongier,Midfielder,18.750574
25504,S. Me\u00eft\u00e9,Midfielder,18.981623
209209,F. Tait,Midfielder,22.276628
25503,G. Mandjeck,Midfielder,18.454018
209117,A. Rabiot,Midfielder,19.24225
25492,T. Monconduit,Midfielder,18.561314
25470,S. Prci\u0107,Midfielder,18.761501
41056,Thiago Mendes,Midfielder,18.88722
116345,F. P\u00edriz,Midfielder,19.651651
366542,J. Reine-Adelaide,Midfielder,18.928272
257750,Thiago Maia,Midfielder,17.272348
25440,J. Pastore,Midfielder,21.974852
20685,R. Krhin,Midfielder,18.376143
25826,B. Andr\u00e9,Midfielder,19.042484
25829,P. Lasne,Midfielder,19.798458
25439,T. Motta,Midfielder,18.537638
229124,A. Hunou,Midfielder,19.010416
366760,L. Coulibaly,Midfielder,18.81134
325781,J. Lea Siliki,Midfielder,19.915312
228981,B. Bourigeaud,Midfielder,18.773012
375001,I. Sangar\u00e9,Midfielder,18.828968
25596,J. Pla\u0161il,Midfielder,18.22883
217874,A. Tour\u00e9,Midfielder,19.660269
43196,Som\u00e1lia,Midfielder,18.394506
347200,C. Nkunku,Midfielder,18.753204
25891,B. Nivet,Midfielder,19.456322
447804,F. Chiesa,Midfielder,21.122873
7926,Nani,Midfielder,19.964031
20472,S. Padoin,Midfielder,20.091267
50073,A. Ioni\u0163\u0103,Midfielder,19.989204
20529,A. Poli,Midfielder,20.731636
134435,A. Grassi,Midfielder,19.14871
278813,S. Bastien,Midfielder,18.496458
20561,S. Luli\u0107,Midfielder,18.655231
20653,P. Hetemaj,Midfielder,19.262556
263591,A. Deiola,Midfielder,17.720514
354547,J. Jankto,Midfielder,18.730839
21025,R. Saponara,Midfielder,19.504377
20935,R\u00f4mulo,Midfielder,20.12396
20911,P. Schiattarella,Midfielder,18.699049
220359,P. Farag\u00f2,Midfielder,19.008078
21291,V. Birsa,Midfielder,19.485998
415809,F. Depaoli,Midfielder,18.049547
337225,R. Aarons,Midfielder,18.398699
21507,D. Baselli,Midfielder,19.12957
213948,R. de Paul,Midfielder,20.653765
21620,J. Kurti\u010d,Midfielder,18.576767
286223,N. Barella,Midfielder,18.366438
14903,T. Rinc\u00f3n,Midfielder,19.673044
20815,A. Barberis,Midfielder,17.510065
20812,A. Acquah,Midfielder,17.767365
22380,M. Benassi,Midfielder,20.260445
40806,Felipe Anderson,Midfielder,21.73663
23427,M. Fossati,Midfielder,19.91543
51151,M. Rohd\u00e9n,Midfielder,18.152115
20468,E. Giaccherini,Midfielder,21.11514
7965,Lucas Leiva,Midfielder,19.642998
86301,L. Castro,Midfielder,19.890873
265172,A. Bar\u00e1k,Midfielder,19.637026
302799,R. Mandragora,Midfielder,20.0419
346908,A. Murgia,Midfielder,18.353222
207164,B. N'Diaye,Midfielder,20.295856
14808,\u0130. G\u00fcndo\u011fan,Midfielder,18.91523
3866,M. Iturra,Midfielder,18.833769
37836,M. Lestienne,Midfielder,20.25312
3803,Sergi Darder,Midfielder,19.284367
450784,\u00d3scar Melendo,Midfielder,18.559452
3705,Adri\u00e1n,Midfielder,18.527119
15524,H. \u00c7alhano\u011flu,Midfielder,19.26442
37732,L. Biglia,Midfielder,18.191782
625,M. de Roon,Midfielder,18.667206
49991,R. Freuler,Midfielder,19.108654
286226,M. Locatelli,Midfielder,18.044643
20404,B. Cristante,Midfielder,20.482841
20845,G. Bonaventura,Midfielder,18.500498
285109,F. Kessi\u00e9,Midfielder,20.640074
280383,E. Bardhi,Midfielder,19.819574
284315,M. Rog,Midfielder,18.608444
138174,K. Linetty,Midfielder,19.082588
25405,M. Gonalons,Midfielder,18.411802
20689,G. Ram\u00edrez,Midfielder,19.034903
21315,Jorginho,Midfielder,18.954115
8323,Denis Su\u00e1rez,Midfielder,20.580168
40726,Allan,Midfielder,19.491749
328333,L. Pellegrini,Midfielder,19.21818
37739,D. Praet,Midfielder,18.801504
225089,Jos\u00e9 Luis Morales,Midfielder,20.301388
21171,M. Ham\u0161\u00edk,Midfielder,19.347647
237269,S. Luki\u0107,Midfielder,18.293255
20443,M. Pjani\u0107,Midfielder,18.863743
3470,Campa\u00f1a,Midfielder,18.755375
114,K. Strootman,Midfielder,18.112995
22566,A. Florenzi,Midfielder,18.988256
56441,L. Lerager,Midfielder,18.523777
50812,J. Durmaz,Midfielder,19.400978
408827,B. Srarfi,Midfielder,19.826126
28922,T. Lemar,Midfielder,19.718857
56025,M. Krohn-Dehli,Midfielder,18.642952
261127,A. Januzaj,Midfielder,18.641153
3345,Thiago Alc\u00e2ntara,Midfielder,19.611893
93,J. Gu\u00f0munds\u00adson,Midfielder,18.097433
21314,E. Hallfre\u00f0sson,Midfielder,19.120926
127537,L. Milivojevi\u0107,Midfielder,20.334312
3318,S. Khedira,Midfielder,19.79831
14862,J. Draxler,Midfielder,20.757841
3319,M. \u00d6zil,Midfielder,21.579794
360992,D. Zakaria,Midfielder,18.070784
51145,O. Hiljemark,Midfielder,18.028625
61962,Sung-Yeung Ki,Midfielder,18.708689
15781,Ja-Cheol Koo,Midfielder,18.950869
332605,Ramadan Sobhi,Midfielder,18.627083
120339,Mohamed Elneny,Midfielder,18.22228
70093,Jo\u00e3o Moutinho,Midfielder,18.161842
25888,F. Fajr,Midfielder,21.4649
3443,Koke,Midfielder,19.383434
62389,A. Mooy,Midfielder,18.820124
70156,A. Carrillo,Midfielder,20.230534
105334,Douglas Costa,Midfielder,20.968782
51004,C. Borges,Midfielder,18.06808
230020,A. Iwobi,Midfielder,19.562632
265366,W. Ndidi,Midfielder,19.69812
77521,A. Gunnarsson,Midfielder,18.562864
38084,B. Bjarnason,Midfielder,19.458687
8625,V. Moses,Midfielder,19.285198
77558,G. Sigur\u00f0sson,Midfielder,19.912
383,D. Tadi\u0107,Midfielder,18.91988
127796,F. Kosti\u0107,Midfielder,20.781574
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,18.584923
49997,S. Zuber,Midfielder,18.475517
70122,N. Mati\u0107,Midfielder,18.709888
26100,N. Sliti,Midfielder,18.908548
25776,W. Khazri,Midfielder,21.03733
246946,E. Skhiri,Midfielder,18.481787
146583,J. Brandt,Midfielder,20.956182
14723,T. Kroos,Midfielder,20.40249
25706,I. Gueye,Midfielder,18.098602
448079,I. Sarr,Midfielder,19.134989
94650,G. Haraguchi,Midfielder,19.185719
37725,C. Kouyat\u00e9,Midfielder,17.823177
14816,S. Kagawa,Midfielder,18.298903
70096,J. Rodr\u00edguez,Midfielder,20.046455
25537,G. Krychowiak,Midfielder,19.012335
99902,P. Zieli\u0144ski,Midfielder,19.763699
33032,K. Grosicki,Midfielder,17.94913
70965,Jo\u00e3o M\u00e1rio,Midfielder,21.035727
288091,Marco Asensio,Midfielder,18.964357
3353,Iniesta,Midfielder,20.189926
8317,David Silva,Midfielder,18.818663
265673,Bernardo Silva,Midfielder,18.125666
3563,Isco,Midfielder,21.340555
37762,William Carvalho,Midfielder,18.93363
70403,Adrien Silva,Midfielder,20.19502
3346,Sergio Busquets,Midfielder,18.619335
54,C. Eriksen,Midfielder,18.479683
55990,T. Delaney,Midfielder,18.974949
241945,P. Sisto,Midfielder,18.580925
3280,\u00c9. Banega,Midfielder,19.586046
3314,\u00c1. di Mar\u00eda,Midfielder,19.847506
3384,A. Guardado,Midfielder,18.809692
49872,X. Shaqiri,Midfielder,18.674728
21169,B. D\u017eemaili,Midfielder,20.841042
40756,Casemiro,Midfielder,18.262123
20938,V. Behrami,Midfielder,18.916544
49876,G. Xhaka,Midfielder,20.728718
26518,C. S\u00e1nchez,Midfielder,18.023348
14836,T. Inui,Midfielder,19.576965
20751,J. Cuadrado,Midfielder,19.204096
14929,M. Hasebe,Midfielder,19.175812
255738,J. Lerma,Midfielder,17.942154
94828,G. Shibasaki,Midfielder,18.449793
235555,R. Loftus-Cheek,Midfielder,19.366379
116269,D. Laxalt,Midfielder,19.22808
333571,L. Torreira,Midfielder,18.29247
116349,M. Vecino,Midfielder,19.96576
361807,R. Bentancur,Midfielder,18.68516
4513,D. Cheryshev,Midfielder,18.511002
69400,M. Badelj,Midfielder,18.983974
69404,M. Kova\u010di\u0107,Midfielder,20.946423
105333,Willian,Midfielder,21.8073
40550,Paulinho,Midfielder,20.79155
105339,Fernandinho,Midfielder,17.946125
20876,A. Ekdal,Midfielder,18.95335
51132,E. Forsberg,Midfielder,19.818518
28115,N. Fekir,Midfielder,20.364809
8249,M. Fellaini,Midfielder,17.991608
263802,Y. Tielemans,Midfielder,17.891838
7964,J. Henderson,Midfielder,20.965782
8464,F. Delph,Midfielder,19.399023
7936,P. Pogba,Midfielder,19.041391
261,N. Chadli,Midfielder,20.639282
209091,C. Tolisso,Midfielder,19.510834
70123,A. Witsel,Midfielder,18.63538
25437,B. Matuidi,Midfielder,20.297895
38021,K. De Bruyne,Midfielder,19.526764
8200,S. N'Zonzi,Midfielder,16.85863
11152,M. Demb\u00e9l\u00e9,Midfielder,18.16965
31528,N. Kant\u00e9,Midfielder,18.372509
8287,L. Modri\u0107,Midfielder,19.182905
13484,D. Alli,Midfielder,19.334726
7934,J. Lingard,Midfielder,19.296839
14812,I. Peri\u0161i\u0107,Midfielder,20.098755
69968,M. Brozovi\u0107,Midfielder,19.01307
210044,E. Dier,Midfielder,18.855042
3476,I. Rakiti\u0107,Midfielder,18.773684
